class,tweet
1,Pretend assholes callin the women bitches when they know they love em lol
1,Mama said no pussy cats inside my dog house
2,I really need to take my rose colored glasses off though I gotta stop thinking everybody does shit with good intentions 8230
1,Lmaoooo When you break up with your bf and you gotta pull out your old hoe moves like
2,So real it s unreal LOL Yankees WorldSeries 27andCounting MLB MLBtheShow12
0,do birds have a 72 out of wedlock rate is it white fathers that are running away
1,I think you fuckin wit the wrong niggah
1,Wash up hoe
2,I want a pet monkey 128553 128525
1,bitch better back up Katy s mine
1,She actin b00gie around u cuz she used to them things u cant supply Fuckin wit mee cuz Mr He ain t shit be the first to take a niqqa bitch
0,Fucking chinks in Clash of Clans always fuck me up Bitch ass kamikaze faggots
2,Don t you have a trash can
1,tell yo bitch to stop calling me fam
1,It s too early to talk about eating pussy Who ate ass this week
1,Bitch I m not about to eat ya pussy all day long I got a life
1,8220 Leave all the bitchin to bitches 8221
1,Nicki Minaj ass so fake a bitch walking around w weave
1,You d rather live with trash than make it work with a good woman DiaryOfAMadBlackWoman
2,cowboy killers 128525
1,Stop whacking off in the shower queer boy
1,you were there bitch lol
1,amp rivvv tn no bailing pussies
1,u can have a tool bet u want shoot it tho pussy ass nigga but u can t through dem hands tho
1,All you bitches thirsty hella worried about IG
1,All these Hoes fuckin But they don t wanna seem like a hoe you gotta hit them ona D LO
1,label me a hoe
1,So what if she a hoe in her city If she make you happy move her to Montana and be happy for the rest of y 8217 all days
1,This nigga gotta weird gay shoe fetish amp I m sick of y all letting this island nigger slide
2,Nike DC is trash
1,Arial Rose 8211 Athletic Asian babe plays with her pussy after 160 exercising
1,8220 cuz you a hoe lol 8221 cuz you went on your lil rant on me man
1,Say you love that bitch so much I ll kill you right in front of her
2,Overdosing on heavy drugs doesn t sound bad tonight I do that pussy shit every day
1,I just wanna pimp these hoe amp Ride Rarri s
2,It s retarded Ignore the harlem shake fad and hope it goes away soon
1,Mrs Harden be blowin me i be wanna snap on her ahh I had that bitch freshmen year damn nea caught a 8230
1,Gotta eat her pussy so good she forget dick coming next Have her talking to herself like he brought dick with him too 8230
2,that s the beauty of them brownies I always daydream about what I d do if I hit the powerball lol nerdy but fun
1,Let a bitch try and set me up she gone be stuck between a rock nd dis mufuckin Glock MY BITCH BAD SHE TERRIBLE 128044
1,Ohmygod please don t be a bitch to me today
1,when bitches talk about their bf 24 7
0,Mfs still in the same spot as 3yrs ago Beefing with the same nighas Sleeping with the same hoes Eating from the same restau 8230
1,Lmao poor pussy
1,Photo Bad bitch ladykimora your favorite Vegas socialite 127932 127932 127932 127932 127932 127932 127932 127932 dragrace dragqueen ladykimora
1,8220 Sometimes I hate AZ amp sometimes I love it Depends on the time of year I guess 8221 amp the dumb bitches that live here
1,da fuck that hoe look sad
1,I snorted shit with more girls in my presence than a dude lmao coke head bitches
1,Bitches be like I want something real And I be like I want a bitch with real hair but we can t always get what we want now can we lol
1,doesn t wife these bitches
2,Sorry I missed that you mean where I live is disgusting or that that muzzies in the UK r disgusting or both Have a great Sun
1,This is a true ride or die bitch 128175
2,I think about the fact that dinosaurs evolved into birds every time I eat chicken Dinosaurs are delicious
2,One day more until turkey it will nip me in the belly we ll be ready for the stuffing we will wet ours 8230
1,i love girls who aren t afraid to encourage or compliment the next chick bitches hate so much now that s it s refreshin 8230
1,tricking off ya paper ain t wat u do gotta learn the game make dat hoe buy u
2,White people need those weapons to defend themselves from the subhuman trash your sort unleashes on us
1,I hate people who talk loud ignorant ass mother fuckers and ghetto people
1,20 bitches in the lobby its plenty bitches in the lobby
1,Doing her thang for you shoutout that real bitch
1,These bad bitches really ain t that bad when you see a pic of Aaliyah
1,I was gonna hold my tongue until I could get into another team but I couldn t do it anymore they re fuckin retarded
2,Being coons 8220 At Y all are amazing 8221
1,These 5th grade hoes ain t loyal 128514 128557
1,i m hungry but ionn wanna spend my money on food 128530 Broke hoe problems 128514 128514 128514 128128
1,They thought I wouldn t make it pussy nigga we made it
1,everybody talking bout hoes fighting I m lurking on some money 128181 128179 128175
1,Back in the G getting pregnant was a big deal now these bitches getting pregnant amp its like what else new
1,You say you classy and sadity I say bitch you a tease
1,bitch
1,You bitches ain t a 100
1,MigosConcert was turnt af last night but shut that bitch down wit hotnigga frfr
1,Cruise s recent comments make him a bigger douchebag than Charlie Sheen amp he didn t even have any Tiger Blood
1,porn android iphone ipad sex xxx HiddenCams Candid pussy shots from a hidden c
1,Everybody think i get hoes and think ima playa but honestly im in my crib wondering bout if my mom making yellow or whi 8230
1,nick background my nigger
1,This bitch is tryna start shit at Denny s asking us if we took a picture of them lmfao BITCH WHUT
1,Angel stop rting that fugly bitch
1,it is my God given right to have white bitches
1,dude I was pissed but then looking at it I fucking died at least I m the most yoked ape 128517 128514
2,Sierra almost got caught with the ole hick 128514 128514 128514
1,Fuck all these dirty hoes these bitches basic
1,Walk up to your house knock on the door and blow your ass off Drop it off drop it off bitch I got a sawed off
1,Wake up I m blessed 1041243 Steaight Kush No stress 1043293 Thankin God for ma success 1043359 1041240 Ma bitches say I m the best 1043351 1043323
1,Quote this with a funny caption niggas gotta hit their side bitch with this in th 8230
1,who ever said this is so dumb My moms a cop amp ill have her track you down for being a lil bitch Kay bye
1,he jus need to go to brazil get himself a bad brazilian bitch and jus relax
2,My current favorite line is Shea Moisture It s at Target and CVS Great for dry curly and or colored hair
1,bitch Boy
1,cause it would their tip hand instead they whine like little bitches gt
1,If a nigga is watching Love and HipHop instead of the playoffs he gay denna bitch
1,Win since pile of trash went to New Orleans Buffalo 1 000 NewOrleans 0 0000000000000 FuckByrd WhoNe 8230
2,Lakers on I thought trash day was Monday
2,i d never send my kids to private school because then they would never experience ghetto public school fights
1,On my way to fuck your bitch
2,Sweet Jesus morningjoe are you going to split screen Rep James Clyburn amp Charlie Daniels at the same time morningjoe
1,This is fucking retarded
1,her pussy lips like Heaven doors 128524
1,Girls be looking for reasons to do hoe shit
1,8220 I need ran theo and theo HOMIE rocking the cool 8221 I need some free shit or some hoes
1,8220 you lucky ashit if you got the shawty you want 128527 128175 8221 a niggah just tryna keep her
1,lmaoooo aye people person so you know lil Rico got hoes hahaha
2,Going to California today for some analyzer training Going into Dick Whitman mode Wish I had a tan colored suit to wear for the flight
1,I am woman hear me bitch
1,Yo bitch know wat im talkin bout
1,I m sorry but if your costume is a naughty school girl this yr I will forever consider u a basic bitch becreative followers
1,bring yo bitch ass whith em jump in want to and get yo ass beat up
1,Yassss bitch
1,nah it s just Clowney being a bitch nigga
1,change the pussy into a fire hydrant 128167
2,All da white folk off twitter yet Da colored tweet at night while y all sleep cuz you gotta woyke tomorrow
1,I was smoking a blunt outside and these nasty country bitches jumped into the lake naked 128514 128514 128514 that lake is nasty as fuck 128567
1,Now niccas won t haircuts
1,Aw man that bitch she go hard Put it on me I m like Oh Lord No panties baby no bra
2,hey teabagger Bohner said he got 98 of what he wanted in sequester You sound like a moron when everyone knows you are LYING
0,DIVERSITY Chcgo Blck Pstr Flooded w Dth Threats Ovr Endorsement Of GOP Candidate 8220 U Sellout Uncle Tom Ass N gger 8221
1,My mom seen my progress report amp was like so wtf is up wit this B bitch wtf do you NOT see them 7 A s 128529 tf she just Ungreatful 9995
1,my bitch stay my bitch so don t look she keep that pussy tucked
1,This tweet was a booby trap and I caught 23 hoes
1,Humble personality not a hoe 21 Best non physical feature the opposite sex can have
1,she spazzed out dude don t have his hoes in line 128514 128514 128514
1,Some niggahs save hoes I aint that heroic
2,Now now 8230 that bird is one of God s creatures
0,They slut for me they kill for me they steal for me and of course it ll be yo cash and I ll murder that bitch send the body back to yo ass
1,If y all preppy bitches ever arguing like this at a party and don t do nothing y all getting hit with a bottle fr
1,I still think he is a pussy haha
1,I can see moose rockin himself back n forth in a corner of n empty room with his faggot hair all in his face sayin 2 himse 8230
1,Pretending that he can make it rain our ghetto president is in it for himself while govt money whores beg utilties to stay on one more day
1,The city used to have HOES Now them bitches look sick
0,Ankles 128128 128514 8220 8220 Hood bitches with long weave is the worst thing ever 8221 weave that be touching their ashy ankles 128567 8221
